movie_id,title,cast,crew
753342,Napoleon,"['Joaquin Phoenix', 'Vanessa Kirby', 'Tahar Rahim', 'Rupert Everett', 'Mark Bonnar', 'Paul Rhys', 'Ben Miles', 'Riana Duce', 'Edouard Philipponnat', 'Miles Jupp']","['Producer: Mark Huffam', 'Producer: Joaquin Phoenix', 'Writer: David Scarpa', 'Director: Ridley Scott', 'Producer: Ridley Scott', 'Producer: Kevin J. Walsh']"
1385142,Love Across Time,"['Aubrey Reynolds', 'Toby-Alexander Smith', 'Wynne Potts', 'Blake Ferguson Bell', 'Dee-Dee Darby-Duffin', 'Mary Fanning Driggs', 'Chase Elwood']","['Director: Brian Brough', 'Writer: Brittany Wiscombe', 'Producer: Brittany Wiscombe', 'Producer: Brian Brough']"
374720,Dunkirk,"['Fionn Whitehead', 'Tom Hardy', 'Mark Rylance', 'Kenneth Branagh', 'Cillian Murphy', 'Barry Keoghan', 'Harry Styles', 'Aneurin Barnard', 'Damien Bonnard', 'Lee Armstrong']","['Writer: Christopher Nolan', 'Producer: Christopher Nolan', 'Producer: Emma Thomas', 'Director: Christopher Nolan']"
320288,Dark Phoenix,"['Sophie Turner', 'James McAvoy', 'Nicholas Hoult', 'Tye Sheridan', 'Michael Fassbender', 'Alexandra Shipp', 'Evan Peters', 'Jessica Chastain', 'Kodi Smit-McPhee', 'Jennifer Lawrence']","['Producer: Lauren Shuler Donner', 'Producer: Simon Kinberg', 'Director: Simon Kinberg', 'Writer: Simon Kinberg', 'Producer: Hutch Parker', 'Producer: Todd Hallowell']"
1056648,Dog on Trial,"['Laetitia Dosch', 'François Damiens', 'Jean-Pascal Zadi', 'Anne Dorval', 'Anabela Moreira', 'Tom Fiszelson', 'Mathieu Demy', 'Pierre Deladonchamps', 'Kodi']","['Director: Laetitia Dosch', 'Writer: Laetitia Dosch', 'Writer: Anne-Sophie Bailly', 'Producer: Agnieszka Ramu', 'Producer: Thomas Verhaeghe', 'Producer: Lionel Baier', 'Producer: Mathieu Verhaeghe']"
44896,Rango,"['Johnny Depp', 'Isla Fisher', 'Ned Beatty', 'Bill Nighy', 'Abigail Breslin', 'Alfred Molina', 'Stephen Root', 'Harry Dean Stanton', 'Timothy Olyphant', 'Ray Winstone']","['Director: Gore Verbinski', 'Writer: John Logan', 'Producer: Graham King', 'Producer: Gore Verbinski', 'Producer: John B. Carls']"
539,Psycho,"['Anthony Perkins', 'Janet Leigh', 'Vera Miles', 'John Gavin', 'Martin Balsam', 'John McIntire', 'Simon Oakland', 'Frank Albertson', 'Patricia Hitchcock', 'Vaughn Taylor']","['Producer: Alfred Hitchcock', 'Director: Alfred Hitchcock']"
1278099,El Candidato Honesto,"['Adrián Uribe', 'Mariana Seoane', 'Teresa Ruiz', 'Daniel Tovar', 'Paola Ramones', 'Leonardo Herrera', 'Luisa Huertas', 'Enrique Arreola', 'Daniel Martínez', 'Héctor Jiménez']","['Writer: El Huevo Charlie Barrientos', 'Writer: Pablo Emiliano de la Rosa', 'Director: Pipe Ybarra']"
587792,Palm Springs,"['Andy Samberg', 'Cristin Milioti', 'J.K. Simmons', 'Peter Gallagher', 'Meredith Hagner', 'Camila Mendes', 'Tyler Hoechlin', 'Chris Pang', 'Jacqueline Obradors', 'June Squibb']","['Director: Max Barbakow', 'Producer: Andy Samberg', 'Producer: Akiva Schaffer', 'Producer: Jorma Taccone', 'Producer: Becky Sloviter', 'Producer: Dylan Sellers', 'Producer: Chris Parker']"
1426486,Chaos: The Manson Murders,"['Charles Manson', 'Stephen Kay', ""Tom O'Neill"", 'Gregg Jakobson', 'Bobby Beausoleil', 'Sharon Tate', 'Louis ""Jolly"" West', 'Bernard Crowe', 'Susan Atkins', 'Tex Watson']","['Director: Errol Morris', 'Producer: Errol Morris', 'Producer: Robert Fernandez', 'Producer: Steven Hathaway']"
10527,Madagascar: Escape 2 Africa,"['Ben Stiller', 'Chris Rock', 'David Schwimmer', 'Jada Pinkett Smith', 'Sacha Baron Cohen', 'Cedric the Entertainer', 'Andy Richter', 'Bernie Mac', 'Alec Baldwin', 'Sherri Shepherd']","['Director: Eric Darnell', 'Director: Tom McGrath', 'Writer: Eric Darnell', 'Writer: Tom McGrath', 'Writer: Etan Cohen', 'Producer: Mireille Soria', 'Producer: Mark Swift']"
594767,Shazam! Fury of the Gods,"['Zachary Levi', 'Asher Angel', 'Jack Dylan Grazer', 'Rachel Zegler', 'Adam Brody', 'Ross Butler', 'D.J. Cotrona', 'Grace Caroline Currey', 'Meagan Good', 'Lucy Liu']","['Writer: Chris Morgan', 'Writer: Henry Gayden', 'Director: David F. Sandberg', 'Producer: Peter Safran']"
550988,Free Guy,"['Ryan Reynolds', 'Jodie Comer', 'Joe Keery', 'Lil Rel Howery', 'Utkarsh Ambudkar', 'Taika Waititi', 'Channing Tatum', 'Aaron W Reed', 'Britne Oldford', 'Camille Kostek']","['Producer: Greg Berlanti', 'Producer: Ryan Reynolds', 'Producer: Sarah Schechter', 'Director: Shawn Levy', 'Producer: Shawn Levy', 'Producer: Adam Kolbrenner', 'Producer: Dan Cohen']"
526896,Morbius,"['Jared Leto', 'Matt Smith', 'Adria Arjona', 'Jared Harris', 'Tyrese Gibson', 'Al Madrigal', 'Michael Keaton', 'Zaris-Angel Hator', 'Joe Ferrara', 'Charlie Shotwell']","['Director: Daniel Espinosa', 'Producer: Avi Arad', 'Producer: Matt Tolmach', 'Producer: Lucas Foster']"
8920,Garfield,"['Bill Murray', 'Breckin Meyer', 'Jennifer Love Hewitt', 'Stephen Tobolowsky', 'Evan Arnold', 'Mark Christopher Lawrence', 'Jimmy Kimmel', 'Debra Messing', 'Nick Cannon', 'Alan Cumming']","['Producer: John Davis', 'Director: Peter Hewitt']"
15512,Monsters vs Aliens,"['Reese Witherspoon', 'Seth Rogen', 'Hugh Laurie', 'Rainn Wilson', 'Will Arnett', 'Kiefer Sutherland', 'Paul Rudd', 'Stephen Colbert', 'Julie White', 'Jeffrey Tambor']","['Director: Rob Letterman', 'Director: Conrad Vernon', 'Producer: Lisa Stewart']"
820525,After Everything,"['Hero Fiennes Tiffin', 'Josephine Langford', 'Mimi Keene', 'Stephen Moyer', 'Louise Lombard', 'Arielle Kebbel', 'Carter Jenkins', 'Kiana Madeira', 'Rob Estes', 'Frances Turner']","['Director: Castille Landon', 'Producer: Hero Fiennes Tiffin', 'Producer: Courtney Solomon', 'Producer: Jennifer Gibgot', 'Producer: Mark Canton', 'Producer: Brian Pitt', 'Producer: Nicolas Chartier', 'Producer: Aron Levitz']"
149,Akira,"['Mitsuo Iwata', 'Nozomu Sasaki', 'Mami Koyama', 'Tarō Ishida', 'Mizuho Suzuki', 'Tessyo Genda', 'Koichi Kitamura', 'Yuriko Fuchizaki', 'Masaaki Okura', 'Takeshi Kusao']","['Director: Katsuhiro Otomo', 'Producer: Shunzo Kato', 'Producer: Ryohei Suzuki']"
9757,Norbit,"['Eddie Murphy', 'Thandiwe Newton', 'Terry Crews', 'Clifton Powell', 'Lester Speight', 'Cuba Gooding Jr.', 'Katt Williams', 'Marlon Wayans', 'Eddie Griffin', 'Richard Gant']","['Director: Brian Robbins', 'Producer: Eddie Murphy', 'Producer: John Davis']"
195223,Love Rites,"['Mathieu Carrière', 'Marina Pierro', 'Josy Bernard', 'Isabelle Tinard', 'Jacques Couderc', 'Guy Bonnafoux', 'Claudine Berg', 'Lucette Gill', 'Julian Lee', 'Jennifer Ford']","['Writer: Walerian Borowczyk', 'Director: Walerian Borowczyk', 'Producer: Philippe Guez', 'Writer: André Pieyre de Mandiargues']"
459151,The Boss Baby: Family Business,"['Alec Baldwin', 'James Marsden', 'Amy Sedaris', 'Ariana Greenblatt', 'Jeff Goldblum', 'Eva Longoria', 'James McGrath', 'Jimmy Kimmel', 'Lisa Kudrow', 'Raphael Alejandro']","['Director: Tom McGrath', 'Writer: Michael McCullers', 'Producer: Marla Frazee', 'Producer: Jeff Hermann']"
500,Reservoir Dogs,"['Harvey Keitel', 'Tim Roth', 'Michael Madsen', 'Chris Penn', 'Steve Buscemi', 'Lawrence Tierney', 'Randy Brooks', 'Kirk Baltz', 'Edward Bunker', 'Quentin Tarantino']","['Producer: Lawrence Bender', 'Writer: Quentin Tarantino', 'Writer: Roger Avary', 'Director: Quentin Tarantino']"
10591,The Girl Next Door,"['Emile Hirsch', 'Elisha Cuthbert', 'Timothy Olyphant', 'Christopher Rodriguez Marquette', 'Paul Dano', 'James Remar', 'Timothy Bottoms', 'Donna Bullock', 'Jacob Young', 'Brian Kolodziej']","['Director: Luke Greenfield', 'Producer: Charles Gordon', 'Producer: Marc Sternberg', 'Producer: Harry Gittes', 'Writer: David Wagner', 'Writer: Stuart Blumberg', 'Writer: Brent Goldberg']"
9769,Lolita,"['Jeremy Irons', 'Dominique Swain', 'Melanie Griffith', 'Frank Langella', 'Suzanne Shepherd', 'Keith Reddin', 'Erin J. Dean', 'Joan Glover', 'Pat Perkins', 'Ed Grady']","['Producer: Joel B. Michaels', 'Producer: Mario Kassar', 'Director: Adrian Lyne']"
28,Apocalypse Now,"['Martin Sheen', 'Marlon Brando', 'Albert Hall', 'Frederic Forrest', 'Laurence Fishburne', 'Sam Bottoms', 'Robert Duvall', 'Dennis Hopper', 'G. D. Spradlin', 'Harrison Ford']","['Director: Francis Ford Coppola', 'Producer: Francis Ford Coppola', 'Writer: John Milius', 'Writer: Francis Ford Coppola', 'Writer: Michael Herr']"
277217,Descendants,"['Dove Cameron', 'Sofia Carson', 'Cameron Boyce', 'Booboo Stewart', 'Mitchell Hope', 'Melanie Paxson', 'Sarah Jeffery', ""Brenna D'Amico"", 'Zachary Gibson', 'Jedidiah Goodacre']","['Director: Kenny Ortega', 'Writer: Josann McGibbon', 'Writer: Sara Parriott', 'Producer: Tracey Jeffrey']"
621,Grease,"['Olivia Newton-John', 'John Travolta', 'Stockard Channing', 'Jeff Conaway', 'Barry Pearl', 'Michael Tucci', 'Kelly Ward', 'Didi Conn', 'Jamie Donnelly', 'Dinah Manoff']","['Producer: Robert Stigwood', 'Producer: Allan Carr', 'Director: Randal Kleiser']"
49046,All Quiet on the Western Front,"['Felix Kammerer', 'Albrecht Schuch', 'Aaron Hilmer', 'Moritz Klaus', 'Adrian Grünewald', 'Edin Hasanović', 'Daniel Brühl', 'Thibault de Montalembert', 'Devid Striesow', 'Andreas Döhler']","['Producer: Edward Berger', 'Director: Edward Berger', 'Producer: Malte Grunert', 'Producer: Daniel Marc Dreifuss']"
95,Armageddon,"['Bruce Willis', 'Billy Bob Thornton', 'Ben Affleck', 'Liv Tyler', 'Will Patton', 'Steve Buscemi', 'William Fichtner', 'Owen Wilson', 'Michael Clarke Duncan', 'Peter Stormare']","['Producer: Jerry Bruckheimer', 'Producer: Michael Bay', 'Director: Michael Bay', 'Producer: Gale Anne Hurd']"
1041613,Immaculate,"['Sydney Sweeney', 'Álvaro Morte', 'Simona Tabasco', 'Benedetta Porcaroli', 'Giorgio Colangeli', 'Dora Romano', 'Giulia Heathfield Di Renzi', 'Giampiero Judica', 'Betti Pedrazzi', 'Giuseppe Lo Piccolo']","['Director: Michael Mohan', 'Producer: Sydney Sweeney', 'Producer: David Bernad', 'Producer: Jonathan Davino', 'Producer: Teddy Schwarzman', 'Producer: Michael Heimler', 'Producer: Riccardo Neri']"
605,The Matrix Revolutions,"['Keanu Reeves', 'Laurence Fishburne', 'Carrie-Anne Moss', 'Hugo Weaving', 'Jada Pinkett Smith', 'Mary Alice', 'Harold Perrineau', 'Collin Chou', 'Harry Lennix', 'Ian Bliss']","['Director: Lana Wachowski', 'Director: Lilly Wachowski', 'Producer: Joel Silver', 'Writer: Lilly Wachowski', 'Writer: Lana Wachowski']"
50546,Just Go with It,"['Adam Sandler', 'Jennifer Aniston', 'Brooklyn Decker', 'Nicole Kidman', 'Nick Swardson', 'Bailee Madison', 'Griffin Gluck', 'Dave Matthews', 'Kevin Nealon', 'Rachel Dratch']","['Director: Dennis Dugan', 'Producer: Jack Giarraputo', 'Producer: Adam Sandler', 'Producer: Heather Parry']"
1232546,Until Dawn,"['Ella Rubin', 'Michael Cimino', ""Odessa A'zion"", 'Ji-young Yoo', 'Belmont Cameli', 'Maia Mitchell', 'Peter Stormare', 'Willem van der Vegt']","['Director: David F. Sandberg', 'Producer: David F. Sandberg', 'Producer: Gary Dauberman', 'Producer: Lotta Losten', 'Producer: Roy Lee', 'Producer: Asad Qizilbash', 'Producer: Carter Swan', 'Producer: Mia Maniscalco', 'Writer: Blair Butler', 'Writer: Gary Dauberman']"
278927,The Jungle Book,"['Neel Sethi', 'Bill Murray', 'Ben Kingsley', 'Idris Elba', 'Scarlett Johansson', 'Christopher Walken', ""Lupita Nyong'o"", 'Giancarlo Esposito', 'Garry Shandling', 'Emjay Anthony']","['Director: Jon Favreau', 'Producer: Jon Favreau', 'Producer: Brigham Taylor']"
800158,The Killer,"['Michael Fassbender', 'Tilda Swinton', 'Charles Parnell', 'Arliss Howard', ""Kerry O'Malley"", 'Sophie Charlotte', 'Emiliano Pernia', 'Gabriel Polanco', 'Sala Baker', 'Endre Hules']","['Producer: Peter Mavromates', 'Producer: William Doyle', 'Producer: Ceán Chaffin', 'Director: David Fincher']"
1080917,ReBroken,"['Scott Hamm Duenas', 'Kipp Tribble', 'Alison Haislip', 'Tobin Bell', 'Nija Okoro', 'Richard Siegelman']","['Director: Kenny Yates', 'Writer: Kipp Tribble']"
676,Pearl Harbor,"['Ben Affleck', 'Kate Beckinsale', 'Josh Hartnett', 'Cuba Gooding Jr.', 'Jon Voight', 'Tom Sizemore', 'Alec Baldwin', 'Ewen Bremner', 'William Lee Scott', 'Greg Zola']","['Producer: Pat Sandston', 'Producer: Kenny Bates', 'Producer: Jennifer Klein', 'Director: Michael Bay', 'Producer: K.C. Hodenfield', 'Producer: Michael Bay', 'Producer: Jerry Bruckheimer', 'Writer: Randall Wallace']"
760104,X,"['Mia Goth', 'Jenna Ortega', 'Brittany Snow', 'Kid Cudi', 'Martin Henderson', 'Owen Campbell', 'Stephen Ure', 'James Gaylyn', 'Simon Prast', 'Geoff Dolan']","['Producer: Ti West', 'Writer: Ti West', 'Producer: Sam Levinson', 'Producer: Jacob Jaffke', 'Director: Ti West', 'Producer: Kevin Turen']"
264859,Six Swedish Girls in Alps,"['Petra van Hoven', 'Marianne Aubert', 'Evelyne Lang', 'Elke Sjöberg', 'Michaela Larsen', 'Anita Lamar', 'Brigitte Lahaie', 'Christophe Mulai']","['Writer: Erwin C. Dietrich', 'Director: Paul Grau', 'Producer: Erwin C. Dietrich']"
527641,Five Feet Apart,"['Haley Lu Richardson', 'Cole Sprouse', 'Moisés Arias', 'Kimberly Hebert Gregory', 'Parminder Nagra', 'Claire Forlani', 'Cynthia Evans', 'Gary Weeks', 'Sophia Bernard', 'Emily Baldoni']","['Director: Justin Baldoni', 'Writer: Mikki Daughtry', 'Producer: Justin Baldoni', 'Writer: Tobias Iaconis', 'Producer: Cathy Schulman']"
1813,The Devil's Advocate,"['Keanu Reeves', 'Al Pacino', 'Charlize Theron', 'Jeffrey Jones', 'Judith Ivey', 'Connie Nielsen', 'Craig T. Nelson', 'Tamara Tunie', 'Ruben Santiago-Hudson', 'Debra Monk']","['Director: Taylor Hackford', 'Producer: Anne Kopelson', 'Producer: Arnold Kopelson', 'Producer: Arnon Milchan']"
1239481,Raqqa: Spy vs. Spy,"['Álvaro Morte', 'Mina El Hammani', 'Abdelatif Hwidar', 'Fariba Sheikhan', 'Ben Temple', 'Sara Hwidar', 'Cristina Kovani', 'Déborah François', 'Ali el Aziz', 'Juan Carlos Vellido']","['Director: Gerardo Herrero', 'Producer: Mariela Besuievsky', 'Producer: Gerardo Herrero']"
10897,The Little Rascals,"['Bug Hall', 'Brittany Ashton Holmes', 'Travis Tedford', 'Kevin Jamal Woods', 'Jordan Warkol', 'Zachary Mabry', 'Ross Bagley', 'Courtland Mead', 'Sam Saletta', 'Blake Jeremy Collins']","['Director: Penelope Spheeris', 'Producer: Bill Oakes', 'Producer: Michael King']"
28209,Emmanuelle: The Joys of a Woman,"['Sylvia Kristel', 'Umberto Orsini', 'Frédéric Lagache', 'Catherine Rivet', 'Henri Czarniak', 'Tom Clark', 'Marion Womble', 'Florence Lafuma', 'Claire Richard', 'Caroline Laurence']","['Director: Francis Giacobetti', 'Writer: Bob Elia', 'Writer: Francis Giacobetti', 'Producer: Alain Siritzky', 'Producer: Yves Rousset-Rouard']"
1144577,Scissors,"['Jill Kassidy', 'Avery Jane', 'Lilly Bell', 'Alex Coal', 'Blake Blossom', 'Katie Morgan', 'Misty Stone', 'Annie Cruz', 'James Bartholet', 'Scott Schwartz']","['Writer: Harry Sparks', 'Director: Harry Sparks', 'Producer: Harry Sparks']"
81,Nausicaä of the Valley of the Wind,"['Sumi Shimamoto', 'Ichiro Nagai', 'Gorō Naya', 'Yoji Matsuda', 'Yoshiko Sakakibara', 'Iemasa Kayumi', 'Hisako Kyoda', 'Mahito Tsujimura', 'Mina Tominaga', 'Kohei Miyauchi']","['Producer: Isao Takahata', 'Director: Hayao Miyazaki', 'Producer: Toshio Suzuki']"
892494,Freestyle,"['Marina Foïs', 'Benjamin Voisin', 'Jean-Charles Clichet', 'Albert Delpy', 'Ariane Mourier', 'Jean-Pierre Martins', 'Clémence Bretécher', 'Aleksandra Yermak', 'Candice Bouchet', 'Valentin Papoudof']","['Writer: Marie Deshaires', 'Producer: Michaël Gentile', 'Producer: Jean Ozannat', 'Writer: Didier Barcelo', 'Director: Didier Barcelo']"
522938,Rambo: Last Blood,"['Sylvester Stallone', 'Paz Vega', 'Sergio Peris-Mencheta', 'Adriana Barraza', 'Yvette Monreal', 'Joaquín Cosío', 'Pascacio López', 'Óscar Jaenada', 'Nicholas Wittman', 'Jessica Madsen']","['Producer: Avi Lerner', 'Producer: Kevin King Templeton', 'Director: Adrian Grünberg', 'Producer: Yariv Lerner', 'Producer: Les Weldon', 'Producer: Steven Paul']"
1247597,Salve Maria,"['Laura Weissmahr', 'Oriol Pla', 'Giannina Fruttero', 'Belén Cruz', 'Karim Belayane', 'Magali Heu', 'Julie Maes', 'Oscar Walls', 'Sam Avtaev']","['Director: Mar Coll', 'Producer: Sergi Casamitjana', 'Producer: María Zamora']"
1154269,Menantu dan Mertua,"['Ariele Bellus', 'Uri Angelo']",['Director: Tomeng']
70981,Prometheus,"['Noomi Rapace', 'Michael Fassbender', 'Charlize Theron', 'Idris Elba', 'Guy Pearce', 'Logan Marshall-Green', 'Sean Harris', 'Rafe Spall', 'Emun Elliott', 'Benedict Wong']","['Writer: Jon Spaihts', 'Writer: Damon Lindelof', 'Director: Ridley Scott', 'Producer: Ridley Scott', 'Producer: Walter Hill', 'Producer: David Giler']"
1239251,Megamind vs. the Doom Syndicate,"['Keith Ferguson', 'Laura Post', 'Josh Brener', 'Maya Tuttle', 'Emily Tuñon', 'Talon Warburton', 'Scott Adsit', 'Chris Sullivan', 'Tony Hale', 'Adam Lambert']","['Director: Eric Fogel', 'Writer: Brent Simons', 'Writer: Alan Schoolcraft']"
9837,The Prince of Egypt,"['Val Kilmer', 'Ralph Fiennes', 'Michelle Pfeiffer', 'Sandra Bullock', 'Jeff Goldblum', 'Danny Glover', 'Patrick Stewart', 'Helen Mirren', 'Steve Martin', 'Martin Short']","['Producer: Jeffrey Katzenberg', 'Producer: Sandra Rabins', 'Director: Steve Hickner', 'Director: Brenda Chapman', 'Director: Simon Wells', 'Producer: Penney Finkelman Cox']"
12429,Ponyo,"['Yuria Kozuki', 'Hiroki Doi', 'George Tokoro', 'Tomoko Yamaguchi', 'Yuki Amami', 'Kazushige Nagashima', 'Akiko Yano', ""Shin'ichi Hatori"", 'Tokie Hidari', 'Rumi Hiiragi']","['Producer: Toshio Suzuki', 'Director: Hayao Miyazaki', 'Writer: Hayao Miyazaki']"
1059128,Queer,"['Daniel Craig', 'Drew Starkey', 'Jason Schwartzman', 'Lesley Manville', 'Henry Zaga', 'Drew Droege', 'Andra Ursuta', 'Lisandro Alonso', 'Ariel Schulman', 'David Lowery']","['Director: Luca Guadagnino', 'Producer: Luca Guadagnino', 'Producer: Lorenzo Mieli']"
300671,13 Hours: The Secret Soldiers of Benghazi,"['John Krasinski', 'James Badge Dale', 'Dominic Fumusa', 'Max Martini', 'Pablo Schreiber', 'Matt Letscher', 'Alexia Barlier', 'David Costabile', 'David Denman', 'Payman Maadi']","['Director: Michael Bay', 'Producer: Michael Bay', 'Producer: Erwin Stoff']"
1294983,Russian Romance,"['Nadezhda Butyrtseva', 'Igor Čillík', 'Aleksandr Fatyushin', 'Yevgeniya Kryukova', 'Aristarkh Livanov', 'Viktor Merezhko', 'Dmitri Osherov', 'Alisa Priznyakova', 'Viktor Rakov', 'Elo Romančík']","['Director: Vladimir Makedonskiy', 'Writer: Dmitri Vasiliu', 'Writer: Oksana Vasiliu']"
52629,El Infierno,"['Damián Alcázar', 'Joaquín Cosío', 'Ernesto Gómez Cruz', 'María Rojo', 'Elizabeth Cervantes', 'Jorge Zárate', 'Salvador Sánchez', 'Daniel Giménez Cacho', 'Angelina Peláez', 'Kristyan Ferrer']","['Director: Luis Estrada', 'Producer: Luis Estrada']"
335787,Uncharted,"['Tom Holland', 'Mark Wahlberg', 'Sophia Ali', 'Tati Gabrielle', 'Antonio Banderas', 'Steven Waddington', 'Rudy Pankow', 'Tiernan Jones', 'Pingi Moli', 'Jesús Evita']","['Producer: Alex Gartner', 'Producer: Ari Arad', 'Producer: Charles Roven', 'Producer: Avi Arad', 'Director: Ruben Fleischer']"
629542,The Bad Guys,"['Sam Rockwell', 'Marc Maron', 'Awkwafina', 'Craig Robinson', 'Anthony Ramos', 'Richard Ayoade', 'Zazie Beetz', 'Alex Borstein', 'Lilly Singh', 'Barbara Goodson']","['Producer: Patrick Hughes', 'Director: Pierre Perifel', 'Producer: Damon Ross', 'Producer: Rebecca Huntley']"
55580,P.O. Box Tinto Brass,"['Tinto Brass', 'Cinzia Roccaforte', 'Cristina Rinaldi', 'Erika Savastani', 'Gaia Zucchi', 'Carla Solaro', 'Gabriella Barbuti', 'Alessandra Antonelli', 'Laura Gualtieri', 'Claudia Biagiotti']","['Director: Tinto Brass', 'Writer: Aurelio Grimaldi', 'Producer: Giovanni Bertolucci', 'Writer: Claudio Lizza', 'Producer: Massimo Ferrero']"
10009,Brother Bear,"['Joaquin Phoenix', 'Jeremy Suarez', 'Jason Raize', 'Rick Moranis', 'Dave Thomas', 'D. B. Sweeney', 'Joan Copeland', 'Michael Clarke Duncan', 'Harold Gould', 'Paul Christie']","['Director: Aaron Blaise', 'Director: Robert Walker', 'Producer: Chuck Williams']"
9655,She's the Man,"['Amanda Bynes', 'Channing Tatum', 'Laura Ramsey', 'Vinnie Jones', 'David Cross', 'Julie Hagerty', 'Robert Hoffman', 'Alexandra Breckenridge', 'Jonathan Sadowski', 'Amanda Crew']","['Director: Andy Fickman', 'Producer: Lauren Shuler Donner', 'Producer: Ewan Leslie']"
61791,Rise of the Planet of the Apes,"['Andy Serkis', 'James Franco', 'Freida Pinto', 'John Lithgow', 'Brian Cox', 'Tom Felton', 'Tyler Labine', 'Karin Konoval', 'Terry Notary', 'Christopher Gordon']","['Director: Rupert Wyatt', 'Producer: Peter Chernin', 'Producer: Amanda Silver', 'Producer: Dylan Clark', 'Producer: Rick Jaffa']"
937278,A Man Called Otto,"['Tom Hanks', 'Mariana Treviño', 'Cameron Britton', 'Mack Bayda', 'Manuel Garcia-Rulfo', 'Juanita Jennings', 'Peter Lawson Jones', 'Truman Hanks', 'Rachel Keller', 'John Higgins']","['Producer: Fredrik Wikström', 'Producer: Tom Hanks', 'Director: Marc Forster', 'Producer: Rita Wilson', 'Producer: Gary Goetzman']"
10184,He's Just Not That Into You,"['Ginnifer Goodwin', 'Justin Long', 'Jennifer Aniston', 'Ben Affleck', 'Jennifer Connelly', 'Bradley Cooper', 'Scarlett Johansson', 'Drew Barrymore', 'Kevin Connolly', 'Cory Hardrict']","['Writer: Marc Silverstein', 'Director: Ken Kwapis', 'Writer: Abby Kohn', 'Producer: Nancy Juvonen']"
4011,Beetlejuice,"['Alec Baldwin', 'Geena Davis', 'Winona Ryder', ""Catherine O'Hara"", 'Jeffrey Jones', 'Michael Keaton', 'Glenn Shadix', 'Sylvia Sidney', 'Patrice Martinez', 'Dick Cavett']","['Producer: Michael Bender', 'Producer: Larry Wilson', 'Producer: Richard Hashimoto', 'Director: Tim Burton']"
1128650,The Prosecutor,"['Donnie Yen', 'Francis Ng Chun-Yu', 'Julian Cheung', 'Kent Cheng Jak-Si', 'Michael Hui Koon-Man', 'Lau Kong', 'Mason Fung Ho-Yeung', 'MC Cheung', 'Yu Kang', 'Adam Pak Tin-Nam']","['Writer: Edmond Wong Chi-Mun', 'Director: Donnie Yen', 'Producer: Donnie Yen', 'Producer: Raymond Wong Pak-Ming', 'Writer: Cheung Chun-Ho']"
739405,Operation Fortune: Ruse de Guerre,"['Jason Statham', 'Aubrey Plaza', 'Josh Hartnett', 'Hugh Grant', 'Cary Elwes', 'Bugzy Malone', 'Peter Ferdinando', 'Eddie Marsan', 'Lourdes Faberes', 'Max Beesley']","['Producer: Steven Chasman', 'Producer: Jason Statham', 'Writer: Ivan Atkinson', 'Writer: Guy Ritchie', 'Writer: Marn Davies', 'Producer: Guy Ritchie', 'Director: Guy Ritchie', 'Producer: Bill Block', 'Producer: Ivan Atkinson']"
37137,The Naked Gun 2½: The Smell of Fear,"['Leslie Nielsen', 'Priscilla Presley', 'George Kennedy', 'O. J. Simpson', 'Robert Goulet', 'Richard Griffiths', 'Jacqueline Brookes', 'Anthony James', 'Lloyd Bochner', ""Tim O'Connor""]","['Director: David Zucker', 'Writer: David Zucker', 'Writer: Pat Proft', 'Producer: Robert K. Weiss']"
451048,Jungle Cruise,"['Dwayne Johnson', 'Emily Blunt', 'Edgar Ramírez', 'Jack Whitehall', 'Jesse Plemons', 'Paul Giamatti', 'Veronica Falcón', 'Dani Rovira', 'Quim Gutiérrez', 'Dan Dargan Carter']","['Producer: Beau Flynn', 'Producer: Dwayne Johnson', 'Director: Jaume Collet-Serra', 'Producer: Hiram Garcia', 'Producer: John Fox', 'Producer: Dany Garcia', 'Producer: John Davis']"
468580,"Problem Children Are Coming from Another World, Aren't They?: Hot Springs Romantic Journey","['Shintaro Asanuma', 'Iori Nomizu', 'Megumi Nakajima', 'Sarah Emi Bridcutt', 'Satomi Arai', 'Yuiko Tatsumi', 'Shiori Mikami', 'Show Hayami', 'Kayoko Tsumita', 'Hiromi Igarashi']",[]
80321,Madagascar 3: Europe's Most Wanted,"['Ben Stiller', 'Chris Rock', 'David Schwimmer', 'Jada Pinkett Smith', 'Frances McDormand', 'Sacha Baron Cohen', 'Andy Richter', 'Cedric the Entertainer', 'Jessica Chastain', 'Bryan Cranston']","['Director: Eric Darnell', 'Producer: Mireille Soria', 'Director: Conrad Vernon', 'Director: Tom McGrath', 'Producer: Mark Swift']"
762975,Purple Hearts,"['Sofia Carson', 'Nicholas Galitzine', 'John Harlan Kim', 'Chosen Jacobs', 'Anthony Ippolito', 'Linden Ashby', 'Kat Cunning', 'Nicholas Duvernay', 'Scott Deckert', 'Kendall Chappell']","['Director: Elizabeth Allen Rosenbaum', 'Producer: Amy Baer', 'Producer: Elysa Koplovitz Dutton', 'Producer: Leslie Morgenstein', 'Writer: Liz W. Garcia', 'Writer: Kyle Jarrow']"
